theta_deg,tsr,cp,cd
1096.889507623124,1.7118003949976113,0.09914462562060501,0.6452676161326
1097.281020959636,1.7129375155997084,0.09670276554790395,0.6440396562236
1097.672534296148,1.7140746362018053,0.09428666106432222,0.6430025289422
1098.0640476326598,1.7152117568039023,0.09190098388142474,0.6424796077168
1098.455560969172,1.7163488774059998,0.08955458926414277,0.6420740693392
1098.8470743056841,1.7174859980080968,0.08748835505543617,0.6414812182364
1099.238587642196,1.7186231186101937,0.0854852083908221,0.6411512528016
1099.6301009787082,1.7197602392122906,0.08364530150678039,0.6408746971826
1100.0216143152202,1.7208973598143882,0.08185453970023557,0.6406282630452
1100.4133351508278,1.72219623280024,0.07995325408251482,0.641201281002
1100.806326918419,1.7244858391545963,0.07576098939656713,0.641363308068
1101.1993186860102,1.7267754455089526,0.07276278856599104,0.6418689704528
1101.592310453601,1.7290650518633097,0.0712932963077195,0.6426242420266001
1101.9853022211921,1.731354658217666,0.07000486341302241,0.643634740843
1102.3782939887833,1.7336442645720223,0.06881733568134907,0.6446929788426
1102.7712857563743,1.7359338709263785,0.06765018260177189,0.6463427995155999
1103.1642775239654,1.7382234772807357,0.06682919578454181,0.6475641105986
1103.5572692915564,1.740513083635092,0.0661452526608489,0.6487671341487999
1103.9502610591476,1.7428026899894482,0.06529048701559859,0.6506279043700001
1104.3432528267385,1.7450922963438045,0.0648301164423658,0.652264046474
1104.7362445943297,1.7473819026981618,0.06440805312291431,0.6542966638900001
1105.1292363619207,1.7496715090525181,0.06409365928763046,0.6564508624858
1105.525224962915,1.752549947115976,0.06341655268798668,0.6585263679497999
1105.9231374569702,1.755806400599831,0.06086263754502869,0.661054424188
1106.3210499510249,1.7590628540836875,0.060652664676435146,0.6639651448186
1106.71896244508,1.7623193075675425,0.06098209066961126,0.6667324258064
1107.1168749391347,1.7655757610513976,0.061386463767143566,0.6697907644750001
1107.5147874331894,1.7688322145352526,0.06184750877607004,0.6730961376388
1107.9126999272446,1.772088668019109,0.06239203882451267,0.6764687280344
1108.3106124212995,1.775345121502964,0.06307198116978344,0.6802483038072
1108.7085249153542,1.7786015749868191,0.06391632192771156,0.6841017081844001
1109.1064374094092,1.7818580284706742,0.0649904740065035,0.687780170383
1109.5043499034643,1.7851144819545306,0.0660221405364174,0.6920408108644
1109.902262397519,1.7883709354383857,0.06717374980451167,0.6962102963746001
1110.3007936527872,1.7916819938031652,0.06859852628956142,0.7006654617242001
1110.7066702025224,1.7956412649532802,0.06845344368838062,0.7051531238654001
1111.1125467522575,1.7996005361033969,0.06889625785780443,0.7102514694208
1111.5184233019925,1.803559807253512,0.07050233588318125,0.7150943330717999
1111.9242998517273,1.807519078403627,0.07213522488719423,0.720725369753
1112.3301764014623,1.811478349553742,0.07413214841471835,0.7260407793542
1112.7360529511975,1.815437620703859,0.07612654830924105,0.7316017685806
1113.1419295009323,1.819396891853974,0.07837815771921619,0.7374701998786001
1113.5478060506673,1.8233561630040889,0.08073321454820333,0.743075253631
1113.9536826004023,1.827315434154204,0.0830600984211378,0.7490281183144
1114.3595591501376,1.8312747053043208,0.0854585937833766,0.7554148056066
1114.7654356998723,1.8352339764544359,0.08815044474177931,0.7617207146382
1115.1713122496074,1.839193247604551,0.09088116795028396,0.7685497721464
1115.5828500617574,1.8433611237537306,0.09358748541154406,0.7749528920927999
1115.9990882798543,1.8477021994662068,0.09543994238492004,0.7818501232538
1116.415326497951,1.852043275178681,0.09851434658314256,0.7891549569894
1116.8315647160473,1.8563843508911555,0.10175378702991733,0.7956245400309999
1117.2478029341437,1.8607254266036297,0.10527527056775235,0.8037202945578
1117.6640411522408,1.865066502316106,0.1090111920802506,0.8108382665764001
1118.080279370337,1.8694075780285802,0.11270891298222913,0.8184505744466001
1118.4965175884336,1.8737486537410546,0.11667728245939565,0.8264982987792
1118.9127558065302,1.8780897294535288,0.12069338207957239,0.8337535036268
1119.3289940246268,1.882430805166005,0.12467782462331942,0.8423006089571999
1119.7452322427234,1.8867718808784795,0.12897743145167978,0.850289980937
1120.16147046082,1.8911129565909537,0.13317219633399371,0.8588589850864
1120.577887914553,1.8954544809529184,0.1376842530354658,0.867445992348
1121.0060453016645,1.8998253918544865,0.14218235880634056,0.875935938023
1121.434202688776,1.9041963027560527,0.14670203151065372,0.8848230636974
1121.8623600758872,1.9085672136576188,0.15147380225216323,0.8938069911394
1122.2905174629984,1.912938124559185,0.15635962360165845,0.9028894243994
1122.7186748501103,1.9173090354607532,0.16141003861103,0.9121448045257999
1123.1468322372216,1.9216799463623193,0.16648254131301338,0.9217029252894
1123.5749896243328,1.9260508572638857,0.17172478448149428,0.9314877480678
1124.0031470114443,1.9304217681654519,0.17704995654049654,0.9409225878798001
1124.4313043985558,1.93479267906702,0.18256368816505442,0.9508489141463999
1124.859461785667,1.9391635899685862,0.18814988392651044,0.9605568931746
1125.2876191727787,1.9435345008701523,0.19369631054400852,0.9705929911093999
1125.71577655989,1.9479054117717185,0.199537773698083,0.980933194023
1126.1499852840777,1.952119333285862,0.20569124920518347,0.9912501740063999
1126.5906529483093,1.9561656909991012,0.21284643896349825,1.0017439055726
1127.0313206125413,1.9602120487123402,0.21936441873357945,1.011741089507
1127.4719882767736,1.9642584064255795,0.22579543514275133,1.0219385432616
1127.9126559410056,1.9683047641388203,0.2322704799678636,1.0325690676666
1128.3533236052374,1.9723511218520595,0.23889419404047993,1.0430220419586
1128.7939912694696,1.9763974795652985,0.24557578346897543,1.0542828661828
1129.2346589337012,1.9804438372785376,0.2523601315773031,1.0645647338156
1129.6753265979335,1.9844901949917786,0.2591999828811725,1.0755325354447998
1130.1159942621655,1.9885365527050176,0.2661784672800541,1.0865451830925998
1130.5566619263973,1.9925829104182569,0.2732158267182149,1.0977426961918
1130.9973295906293,1.9966292681314959,0.2803600744137405,1.109112074992
1131.4379972548616,2.0006756258447367,0.28756817037451543,1.1199767269746
1131.890176411628,2.0041004338774675,0.29605014919781136,1.1311891460966002
1132.3429311430514,2.007494164424541,0.304975576417523,1.1423242727574
1132.7956858744749,2.010887894971615,0.31240806063526155,1.1533554708604
1133.2484406058984,2.01428162551869,0.319926436389162,1.1644420742284
1133.701195337322,2.017675356065764,0.3276282524955118,1.1759499205016
1134.1539500687454,2.0210690866128376,0.33546347112820135,1.1867999369134
1134.606704800169,2.0244628171599115,0.34336702348000275,1.1983586959526
1135.0594595315922,2.0278565477069854,0.35124277555909794,1.2093081126948
1135.512214263016,2.0312502782540607,0.3593284714584341,1.220794290771
1135.9649689944397,2.0346440088011346,0.3674085536945403,1.2325868215592
1136.417723725863,2.038037739348208,0.37563952667565514,1.2438781318491998
1136.8704784572863,2.041431469895282,0.3838093147973146,1.2555393435515998
1137.3277316522137,2.044434553329877,0.3924094790814527,1.2664093704496002
1137.7911702344988,2.0469004969813316,0.40368950955690525,1.2783456910846
1138.254608816784,2.0493664406327863,0.4124790482066122,1.2888786096276
1138.718047399069,2.0518323842842405,0.42083257220674103,1.2997988969829999
1139.1814859813544,2.054298327935696,0.4292057836019427,1.3107309805751999
1139.6449245636393,2.056764271587151,0.437636714653058,1.3220158492522
1140.1083631459242,2.0592302152386055,0.4461015257271186,1.3334799181589998
1140.5718017282093,2.0616961588900597,0.4545928097058101,1.3445102373922
1141.0352403104946,2.0641621025415153,0.4631809206469995,1.3550069050712
1141.4986788927797,2.06662804619297,0.4718032664080367,1.3660373751846
1141.9621174750648,2.0690939898444247,0.48037699493842234,1.3768551826264
1142.42555605735,2.071559933495879,0.4891401982476239,1.3871469734986
